set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,9984,2,770430,771830,224,770815,16,0,1065101558,1194083328,2,4,10,10,27208,3812,1625,80,265,16284
top,17413,0,1245611,1246949,203,1246207,16,0,1065101558,1194083328,2,4,10,10,262829,20732,31613,15104,2565,27124
top,17413,1,1245611,1247084,203,1246207,16,0,1065101558,1194083328,2,1,0,0,28460,3464,1564,5228,0,0
top,17413,2,1245809,1247218,198,1246207,16,0,1065101558,1194083328,2,1,0,0,8499,3254,1486,212,0,0
top,10808,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,272760,28131,41609,6252,1490,22802
top,10808,1,822942,824427,178,823423,16,0,1065101558,1194083328,2,1,0,0,40765,7681,1522,5238,0,0
top,10808,2,822942,824552,178,823423,16,0,1065101558,1194083328,2,1,0,0,8350,3502,1423,186,0,0
top,12449,0,927836,929296,192,928255,16,0,1065101558,1194083328,2,4,10,10,269927,25283,41599,15159,1492,24640
top,12449,1,927836,929416,192,928255,16,0,1065101558,1194083328,2,1,0,0,27472,2957,2035,5230,0,0
top,12449,2,927836,929537,192,928255,16,0,1065101558,1194083328,2,1,0,0,8135,2724,1951,204,0,0
top,875,0,187211,188549,203,187903,16,0,1065101558,1194083328,2,4,10,10,251151,20863,36285,16048,738,22920
top,875,1,187211,188684,203,187903,16,0,1065101558,1194083328,2,1,0,0,27488,3414,1556,5236,0,0
top,875,2,187409,188818,198,187903,16,0,1065101558,1194083328,2,1,0,0,8126,3227,1500,194,0,0
top,17244,0,1234795,1236149,194,1235455,16,0,1065101558,1194083328,2,4,10,10,270258,20712,40740,15112,7561,25238
top,17244,1,1234795,1236282,194,1235455,16,0,1065101558,1194083328,2,1,0,0,29905,3298,1318,7727,0,0
top,17244,2,1234992,1236416,197,1235455,16,0,1065101558,1194083328,2,1,0,0,8190,3195,1276,214,0,0
top,1193,0,207404,208840,573,207487,16,0,1065101558,1194083328,2,4,10,10,220043,30941,17749,10092,1479,19558
top,1193,1,207643,208976,239,207487,16,0,1065101558,1194083328,2,1,0,0,25297,3849,2978,223,0,0
top,1193,2,207643,209113,239,207487,16,0,1065101558,1194083328,2,1,0,0,10812,3652,2923,188,0,0
top,8993,0,706604,708078,591,706687,16,0,1065101558,1194083328,2,4,10,10,258425,26290,33147,15112,2570,22794
top,8993,1,706762,708184,158,706687,16,0,1065101558,1194083328,2,1,0,0,29420,3897,2932,5244,0,0
top,8993,2,706762,708289,158,706687,16,0,1065101558,1194083328,2,1,0,0,10169,3606,2841,194,0,0
