set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,15059,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,26563,2319,2032,1745,0,0
top,15059,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,10977,2042,1999,205,0,0
top,12449,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,327718,78532,26022,12442,8368,45189
top,12449,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,26019,3215,2028,1746,0,0
top,12449,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8446,2786,1977,190,0,0
top,28284,0,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,4,10,10,342794,75332,19109,10943,12180,62601
top,28284,1,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,24026,2851,2768,1735,0,0
top,28284,2,1941583,1943008,210,1941631,16,0,1065101558,1194083328,2,4,10,10,31727,2514,2068,72,277,18825
top,23143,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,379540,77719,34554,13649,13757,53301
top,23143,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,29648,4991,2032,1739,0,0
top,23143,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,7982,2034,1997,185,0,0
top,15894,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,350170,72804,20624,9735,17905,52957
top,15894,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,20718,3162,1576,1749,0,0
top,15894,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8561,2922,1519,200,0,0
top,33950,0,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,4,10,10,292762,62701,15927,9770,8336,44947
top,33950,1,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,28955,6227,1549,1747,0,0
top,33950,2,2304209,2305618,198,2304511,16,0,1065101558,1194083328,2,1,0,0,8582,3266,1509,200,0,0
top,24839,0,1720839,1722173,236,1721215,16,0,1065101558,1194083328,2,4,10,10,338980,87328,18732,12468,7250,47855
top,24839,1,1720839,1722332,236,1721215,16,0,1065101558,1194083328,2,1,0,0,27378,3507,2038,1749,0,0
